Unnamed: 0,Action,Phase,DateCreated,UserId,ActionEnd,Duration,sessionId,ActionShort,REG_TYPE,LA,SELF0_PEER1
4773,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 12:55:30,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 16:18:42,203,544,RWER8,Co-RL,0,P
4774,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 16:18:42,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 16:35:12,16,544,RWER8,Co-RL,0,P
4775,Visit Assess own work page,PHASE #1 ALIGN,2025-08-11 16:47:42,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 17:11:24,23,544,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4776,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 17:15:18,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 17:21:18,6,544,2.1 VISIT_FEEDBACK,SRL,0,S
4777,Visit Revise the work page,PHASE #3 ACT,2025-08-11 17:24:48,dba8c88a-86ef-4d79-b720-afa70f45c49a,,146331,544,3.1 VISIT_REVISION,SRL,0,S
4778,Post reply to feedback,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,6997,545,2.2 POST_REPLY,Co-RL,0,S
4779,Visit Revise the work page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,328,546,3.1 VISIT_REVISION,SRL,0,S
4780,Visit Revise the work page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,1897,546,3.1 VISIT_REVISION,SRL,0,S
4781,Visit Assess own work page,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,67,547,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4782,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,449,547,2.1 VISIT_FEEDBACK,SRL,0,S
4783,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,24,547,2.1 VISIT_FEEDBACK,SRL,0,S
4784,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 14:56:54,1949,547,2.1 VISIT_FEEDBACK,SRL,0,S
4785,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 14:56:54,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 16:38:24,101,548,2.1 VISIT_FEEDBACK,SRL,0,S
4786,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 16:38:24,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 17:00:48,22,548,2.1 VISIT_FEEDBACK,SRL,0,S
4787,Visit Assess own work page,PHASE #1 ALIGN,2025-08-11 17:04:00,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 17:55:06,51,548,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4788,Visit Assess own work page,PHASE #1 ALIGN,2025-08-11 17:55:06,dba8c88a-86ef-4d79-b720-afa70f45c49a,,1692,548,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4789,Visit Assess own work page,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,57,549,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4790,Make self-assessment,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,7,549,1.2 MAKE_SELF_ASSESS,SSRL,0,S
4791,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,143538,549,1.3 COMPARE_SCORES,SSRL,1,S
4792,Visit Assess own work page,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,39,550,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4793,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,102,550,1.3 COMPARE_SCORES,SSRL,1,S
4794,Make self-assessment,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,7,550,1.2 MAKE_SELF_ASSESS,SSRL,0,S
4795,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,95,550,1.3 COMPARE_SCORES,SSRL,1,S
4796,Make self-assessment,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,10,550,1.2 MAKE_SELF_ASSESS,SSRL,0,S
4797,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,61,550,1.3 COMPARE_SCORES,SSRL,1,S
4798,Make self-assessment,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,7,550,1.2 MAKE_SELF_ASSESS,SSRL,0,S
4799,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,25,550,1.3 COMPARE_SCORES,SSRL,1,S
4800,Make self-assessment,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,6,550,1.2 MAKE_SELF_ASSESS,SSRL,0,S
4801,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,224,550,1.3 COMPARE_SCORES,SSRL,1,S
4802,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,93,550,2.1 VISIT_FEEDBACK,SRL,0,S
4803,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,5,550,2.1 VISIT_FEEDBACK,SRL,0,S
4804,Visit Revise the work page,PHASE #3 ACT,2025-08-11 00:27:42,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 14:48:24,860,550,3.1 VISIT_REVISION,SRL,0,S
4805,Visit Guide peer page,PHASE #3 ACT,2025-08-11 14:58:24,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 17:42:30,164,550,RWER15,Co-RL,1,P
4806,Monitor peers learning action,PHASE #3 ACT,2025-08-11 17:42:30,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 17:58:24,15,550,RWER18,Co-RL,1,P
4807,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 17:58:24,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 18:05:42,7,550,RWER16,Co-RL,0,P
4808,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 18:59:30,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 20:17:36,78,550,2.1 VISIT_FEEDBACK,SRL,0,S
4809,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,17,551,2.1 VISIT_FEEDBACK,SRL,0,S
4810,Visit Assess own work page,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,27,551,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4811,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,36,551,1.3 COMPARE_SCORES,SSRL,1,S
4812,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,29,551,1.3 COMPARE_SCORES,SSRL,1,S
4813,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,13,551,1.3 COMPARE_SCORES,SSRL,1,S
4814,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,79,551,1.3 COMPARE_SCORES,SSRL,1,S
4815,Make self-assessment,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,22,551,1.2 MAKE_SELF_ASSESS,SSRL,0,S
4816,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,22296,551,1.3 COMPARE_SCORES,SSRL,1,S
4817,Visit Assess own work page,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,21,552,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4818,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,19,552,1.3 COMPARE_SCORES,SSRL,1,S
4819,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,20,552,1.3 COMPARE_SCORES,SSRL,1,S
4820,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,18,552,1.3 COMPARE_SCORES,SSRL,1,S
4821,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,8,552,1.3 COMPARE_SCORES,SSRL,1,S
4822,Compare scores for own work,PHASE #1 ALIGN,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,20,552,1.3 COMPARE_SCORES,SSRL,1,S
4823,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 08:07:48,529,552,2.1 VISIT_FEEDBACK,SRL,0,S
4824,Visit Assess own work page,PHASE #1 ALIGN,2025-08-11 13:32:06,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 13:46:48,14,552,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4825,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 13:58:42,dba8c88a-86ef-4d79-b720-afa70f45c49a,,1331,552,2.1 VISIT_FEEDBACK,SRL,0,S
4826,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,22,553,2.1 VISIT_FEEDBACK,SRL,0,S
4827,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,2,553,2.1 VISIT_FEEDBACK,SRL,0,S
4828,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 02:38:24,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 03:09:42,31,554,2.1 VISIT_FEEDBACK,SRL,0,S
4829,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,2025-08-11 03:54:18,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 04:15:36,21,554,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4830,View peer action comments in phase 2,PHASE #2 DISCUSS,2025-08-11 04:15:36,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 05:14:12,58,554,RWER13,Co-RL,0,P
4831,Create learning action,PHASE #2 DISCUSS,2025-08-11 10:34:36,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 10:47:36,13,554,2.3 CREATE_ACTION,SRL,0,S
4832,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,2025-08-11 10:47:36,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 11:04:06,16,554,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4833,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,4,555,2.1 VISIT_FEEDBACK,SRL,0,S
4834,Create learning action,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,37,555,2.3 CREATE_ACTION,SRL,0,S
4835,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,94,555,2.1 VISIT_FEEDBACK,SRL,0,S
4836,Create learning action,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,9,555,2.3 CREATE_ACTION,SRL,0,S
4837,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,31,555,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4838,View own action comments in phase 2,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,88,555,2.6 VIEW_DISCUSSION,Co-RL,0,S
4839,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,19,555,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4840,Create learning action,PHASE #2 DISCUSS,2025-08-11 06:20:30,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 06:38:12,17,555,2.3 CREATE_ACTION,SRL,0,S
4841,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,2025-08-11 06:39:24,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 07:04:54,25,555,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4842,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 07:04:54,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 07:19:54,14,555,2.1 VISIT_FEEDBACK,SRL,0,S
4843,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,2025-08-11 07:19:54,dba8c88a-86ef-4d79-b720-afa70f45c49a,,1510,555,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4844,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,4,556,2.1 VISIT_FEEDBACK,SRL,0,S
4845,Visit Revise the work page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,2,556,3.1 VISIT_REVISION,SRL,0,S
4846,Click to view planned actions on Revise the work page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,357,556,3.2 VIEW_ACTIONS,SRL,1,S
4847,Click to view planned actions on Revise the work page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,7,556,3.2 VIEW_ACTIONS,SRL,1,S
4848,Click to view planned actions on Revise the work page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,5,556,3.2 VIEW_ACTIONS,SRL,1,S
4849,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,2,556,2.1 VISIT_FEEDBACK,SRL,0,S
4850,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 17:02:06,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 17:07:36,5,557,RWER8,Co-RL,0,P
4851,Visit Guide peer page,PHASE #3 ACT,2025-08-11 17:15:18,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 17:28:54,13,557,RWER15,Co-RL,1,P
4852,Visit Guide peer page,PHASE #3 ACT,2025-08-11 17:40:24,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 17:46:24,6,557,RWER15,Co-RL,1,P
4853,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 17:46:24,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 17:59:42,13,557,RWER16,Co-RL,0,P
4854,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 17:59:42,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 18:38:30,38,557,RWER16,Co-RL,0,P
4855,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 18:38:30,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 19:10:36,32,557,RWER16,Co-RL,0,P
4856,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 19:10:36,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 20:01:12,50,557,RWER16,Co-RL,0,P
4857,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 20:06:12,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 20:09:18,3,557,2.1 VISIT_FEEDBACK,SRL,0,S
4858,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,2025-08-11 20:09:18,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 21:26:42,77,557,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4859,Visit Revise the work page,PHASE #3 ACT,2025-08-11 21:30:24,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 21:34:06,3,557,3.1 VISIT_REVISION,SRL,0,S
4860,Click to view planned actions on Revise the work page,PHASE #3 ACT,2025-08-11 21:34:06,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 21:45:42,11,557,3.2 VIEW_ACTIONS,SRL,1,S
4861,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 21:45:42,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 21:56:06,10,557,RWER16,Co-RL,0,P
4862,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 21:56:06,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 22:18:42,22,557,RWER16,Co-RL,0,P
4863,Click to view planned actions on Revise the work page,PHASE #3 ACT,2025-08-11 22:18:42,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 23:08:30,49,557,3.2 VIEW_ACTIONS,SRL,1,S
4864,Click to view planned actions on Revise the work page,PHASE #3 ACT,2025-08-11 23:08:30,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 23:27:42,19,557,3.2 VIEW_ACTIONS,SRL,1,S
4865,View own action comments in phase 3,PHASE #3 ACT,2025-08-11 23:27:42,dba8c88a-86ef-4d79-b720-afa70f45c49a,,50,557,3.5 VIEW_DISCUSSION,Co-RL,0,S
4866,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,313,557,2.1 VISIT_FEEDBACK,SRL,0,S
4867,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,1685,557,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4868,Visit Guide peer page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,48,558,RWER15,Co-RL,1,P
4869,View peer action comments in phase 3,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,7,558,RWER16,Co-RL,0,P
4870,Monitor peers learning action,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 00:09:48,47,558,RWER18,Co-RL,1,P
4871,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 00:09:48,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 00:26:30,16,558,RWER16,Co-RL,0,P
4872,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 00:26:30,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 00:58:30,32,558,RWER16,Co-RL,0,P
4873,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 00:58:30,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 01:53:48,55,558,RWER16,Co-RL,0,P
4874,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 01:53:48,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 03:53:30,119,558,RWER16,Co-RL,0,P
4875,Visit Guide peer page,PHASE #3 ACT,2025-08-11 03:53:30,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 04:12:18,18,558,RWER15,Co-RL,1,P
4876,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 04:12:18,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 04:39:12,26,558,RWER16,Co-RL,0,P
4877,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 04:39:12,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 09:49:30,310,558,RWER16,Co-RL,0,P
4878,Discuss peer actions during revisions,PHASE #3 ACT,2025-08-11 09:49:30,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 10:04:36,15,558,RWER17,Co-RL,0,P
4879,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 10:04:36,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 11:08:42,64,558,RWER16,Co-RL,0,P
4880,Visit Guide peer page,PHASE #3 ACT,2025-08-11 11:08:42,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 11:12:54,4,558,RWER15,Co-RL,1,P
4881,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 11:12:54,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 11:34:12,21,558,RWER16,Co-RL,0,P
4882,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 11:34:12,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 11:42:48,8,558,RWER16,Co-RL,0,P
4883,Visit Guide peer page,PHASE #3 ACT,2025-08-11 11:51:54,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 12:02:30,10,558,RWER15,Co-RL,1,P
4884,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 12:02:30,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 13:09:42,67,558,RWER16,Co-RL,0,P
4885,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 13:09:42,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 14:54:06,104,558,RWER16,Co-RL,0,P
4886,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 14:54:06,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 14:57:24,3,558,RWER16,Co-RL,0,P
4887,Visit Guide peer page,PHASE #3 ACT,2025-08-11 15:05:12,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 15:24:00,18,558,RWER15,Co-RL,1,P
4888,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 15:24:00,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 15:33:06,9,558,RWER16,Co-RL,0,P
4889,Visit Guide peer page,PHASE #3 ACT,2025-08-11 15:33:06,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 16:20:36,47,558,RWER15,Co-RL,1,P
4890,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 16:20:36,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 19:05:00,164,558,RWER16,Co-RL,0,P
4891,Discuss peer actions during revisions,PHASE #3 ACT,2025-08-11 19:05:00,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 19:22:12,17,558,RWER17,Co-RL,0,P
4892,Visit Guide peer page,PHASE #3 ACT,2025-08-11 19:22:12,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 20:19:18,57,558,RWER15,Co-RL,1,P
4893,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 20:24:30,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 20:26:48,2,558,2.1 VISIT_FEEDBACK,SRL,0,S
4894,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,2025-08-11 20:26:48,dba8c88a-86ef-4d79-b720-afa70f45c49a,,694,558,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4895,Visit Revise the work page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,9,558,3.1 VISIT_REVISION,SRL,0,S
4896,Click to view planned actions on Revise the work page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,53,558,3.2 VIEW_ACTIONS,SRL,1,S
4897,Update progress on learning action,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,9,558,3.3 UPDATE_PROGRESS,SRL,0,S
4898,Update progress on learning action,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,9,558,3.3 UPDATE_PROGRESS,SRL,0,S
4899,Update progress on learning action,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,4,558,3.3 UPDATE_PROGRESS,SRL,0,S
4900,Update progress on learning action,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,14,558,3.3 UPDATE_PROGRESS,SRL,0,S
4901,View peer action comments in phase 3,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,12,558,RWER16,Co-RL,0,P
4902,Visit Revise the work page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,2,558,3.1 VISIT_REVISION,SRL,0,S
4903,Click to view planned actions on Revise the work page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,39,558,3.2 VIEW_ACTIONS,SRL,1,S
4904,Click to view planned actions on Revise the work page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,11,558,3.2 VIEW_ACTIONS,SRL,1,S
4905,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,2,558,2.1 VISIT_FEEDBACK,SRL,0,S
4906,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 05:49:54,1849,558,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4907,Visit Check the feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,2,560,2.1 VISIT_FEEDBACK,SRL,0,S
4908,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,19,560,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4909,Visit Guide peer page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,21,560,RWER15,Co-RL,1,P
4910,View peer action comments in phase 3,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,15,560,RWER16,Co-RL,0,P
4911,View peer action comments in phase 3,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,4,560,RWER16,Co-RL,0,P
4912,Visit Guide peer page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,7,560,RWER15,Co-RL,1,P
4913,View peer action comments in phase 3,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,9,560,RWER16,Co-RL,0,P
4914,Visit Guide peer page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,12,560,RWER15,Co-RL,1,P
4915,View peer action comments in phase 3,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,148,560,RWER16,Co-RL,0,P
4916,View peer action comments in phase 3,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,20,560,RWER16,Co-RL,0,P
4917,View peer action comments in phase 3,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,9,560,RWER16,Co-RL,0,P
4918,Visit Guide peer page,PHASE #3 ACT,,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 00:54:36,267,560,RWER15,Co-RL,1,P
4919,Visit Revise the work page,PHASE #3 ACT,2025-08-11 00:59:30,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 01:02:06,2,560,3.1 VISIT_REVISION,SRL,0,S
4920,Click to view planned actions on Revise the work page,PHASE #3 ACT,2025-08-11 01:02:06,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 01:08:18,6,560,3.2 VIEW_ACTIONS,SRL,1,S
4921,View own action comments in phase 3,PHASE #3 ACT,2025-08-11 01:08:18,dba8c88a-86ef-4d79-b720-afa70f45c49a,2025-08-11 08:35:42,447,560,3.5 VIEW_DISCUSSION,Co-RL,0,S
4922,Discuss own actions during revisions,PHASE #3 ACT,2025-08-11 08:35:42,dba8c88a-86ef-4d79-b720-afa70f45c49a,,11765,560,3.4 POST_COMMENT,Co-RL,0,S
4923,Post reply to feedback,PHASE #2 DISCUSS,,dba8c88a-86ef-4d79-b720-afa70f45c49a,,3,562,2.2 POST_REPLY,Co-RL,0,S
