,Action,Phase,DateCreated,UserId,ActionEnd,Duration,sessionId,ActionShort,REG_TYPE,LA,SELF0_PEER1
4694,View assessment discussion on peers' work,PHASE #1 ALIGN,26:59.6,dba8c88a-86ef-4d79-b720-afa70f45c49a,27:33.5,33,543,RWER4,SSRL,0,P
4695,View assessment discussion on peers' work,PHASE #1 ALIGN,27:33.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,31:18.9,225,543,RWER4,SSRL,0,P
4696,Discuss assessment scores for PEERS work,PHASE #1 ALIGN,31:18.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,32:04.2,45,543,RWER5,SSRL,0,P
4697,Visit Assess peer work page,PHASE #1 ALIGN,32:04.2,dba8c88a-86ef-4d79-b720-afa70f45c49a,32:28.9,24,543,RWER1,SSRL,0,P
4698,Compare scores for peers' work,PHASE #1 ALIGN,32:28.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,32:33.5,4,543,RWER3,SSRL,1,P
4699,Compare scores for peers' work,PHASE #1 ALIGN,32:33.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,33:15.5,42,543,RWER3,SSRL,1,P
4700,View assessment discussion on peers' work,PHASE #1 ALIGN,33:15.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,35:34.8,139,543,RWER4,SSRL,0,P
4701,Discuss assessment scores for PEERS work,PHASE #1 ALIGN,35:34.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,35:46.7,11,543,RWER5,SSRL,0,P
4702,Make peer assessment,PHASE #1 ALIGN,35:46.7,dba8c88a-86ef-4d79-b720-afa70f45c49a,35:56.4,9,543,RWER2,SSRL,0,P
4703,Visit Assess peer work page,PHASE #1 ALIGN,35:56.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,36:56.6,60,543,RWER1,SSRL,0,P
4704,Compare scores for peers' work,PHASE #1 ALIGN,36:56.6,dba8c88a-86ef-4d79-b720-afa70f45c49a,38:15.7,79,543,RWER3,SSRL,1,P
4705,Compare scores for peers' work,PHASE #1 ALIGN,38:15.7,dba8c88a-86ef-4d79-b720-afa70f45c49a,38:31.0,15,543,RWER3,SSRL,1,P
4706,View assessment discussion on peers' work,PHASE #1 ALIGN,38:31.0,dba8c88a-86ef-4d79-b720-afa70f45c49a,41:52.4,201,543,RWER4,SSRL,0,P
4707,Discuss assessment scores for PEERS work,PHASE #1 ALIGN,41:52.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,42:08.3,15,543,RWER5,SSRL,0,P
4708,Visit Assess peer work page,PHASE #1 ALIGN,42:08.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,42:23.3,14,543,RWER1,SSRL,0,P
4709,Compare scores for peers' work,PHASE #1 ALIGN,42:23.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,42:51.3,27,543,RWER3,SSRL,1,P
4710,Compare scores for peers' work,PHASE #1 ALIGN,42:51.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,42:57.9,6,543,RWER3,SSRL,1,P
4711,View assessment discussion on peers' work,PHASE #1 ALIGN,42:57.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,43:17.6,19,543,RWER4,SSRL,0,P
4712,Discuss assessment scores for PEERS work,PHASE #1 ALIGN,43:17.6,dba8c88a-86ef-4d79-b720-afa70f45c49a,43:31.1,13,543,RWER5,SSRL,0,P
4713,Make peer assessment,PHASE #1 ALIGN,43:31.1,dba8c88a-86ef-4d79-b720-afa70f45c49a,43:42.7,11,543,RWER2,SSRL,0,P
4714,View assessment discussion on peers' work,PHASE #1 ALIGN,43:42.7,dba8c88a-86ef-4d79-b720-afa70f45c49a,44:05.8,23,543,RWER4,SSRL,0,P
4715,Visit Assess peer work page,PHASE #1 ALIGN,44:05.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,44:29.3,23,543,RWER1,SSRL,0,P
4716,Compare scores for peers' work,PHASE #1 ALIGN,44:29.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,44:49.3,19,543,RWER3,SSRL,1,P
4717,View assessment discussion on peers' work,PHASE #1 ALIGN,44:49.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,45:01.2,11,543,RWER4,SSRL,0,P
4718,Visit Assess peer work page,PHASE #1 ALIGN,45:01.2,dba8c88a-86ef-4d79-b720-afa70f45c49a,45:39.2,38,543,RWER1,SSRL,0,P
4719,Compare scores for peers' work,PHASE #1 ALIGN,45:39.2,dba8c88a-86ef-4d79-b720-afa70f45c49a,45:45.4,6,543,RWER3,SSRL,1,P
4720,View assessment discussion on peers' work,PHASE #1 ALIGN,45:45.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,46:02.7,17,543,RWER4,SSRL,0,P
4721,View assessment discussion on peers' work,PHASE #1 ALIGN,46:02.7,dba8c88a-86ef-4d79-b720-afa70f45c49a,46:43.2,40,543,RWER4,SSRL,0,P
4722,View assessment discussion on peers' work,PHASE #1 ALIGN,46:43.2,dba8c88a-86ef-4d79-b720-afa70f45c49a,46:58.4,15,543,RWER4,SSRL,0,P
4723,Visit Assess peer work page,PHASE #1 ALIGN,46:58.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,47:38.9,40,543,RWER1,SSRL,0,P
4724,Compare scores for peers' work,PHASE #1 ALIGN,47:38.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,47:42.8,3,543,RWER3,SSRL,1,P
4725,View assessment discussion on peers' work,PHASE #1 ALIGN,47:42.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,50:59.3,196,543,RWER4,SSRL,0,P
4726,Discuss assessment scores for PEERS work,PHASE #1 ALIGN,50:59.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,51:16.2,16,543,RWER5,SSRL,0,P
4727,Visit Assess peer work page,PHASE #1 ALIGN,51:16.2,dba8c88a-86ef-4d79-b720-afa70f45c49a,51:38.0,21,543,RWER1,SSRL,0,P
4728,Compare scores for peers' work,PHASE #1 ALIGN,51:38.0,dba8c88a-86ef-4d79-b720-afa70f45c49a,52:02.9,24,543,RWER3,SSRL,1,P
4729,Visit Assess peer work page,PHASE #1 ALIGN,52:02.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,52:18.3,15,543,RWER1,SSRL,0,P
4730,Compare scores for peers' work,PHASE #1 ALIGN,52:18.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,52:39.4,21,543,RWER3,SSRL,1,P
4731,Compare scores for peers' work,PHASE #1 ALIGN,52:39.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,53:05.8,26,543,RWER3,SSRL,1,P
4732,Visit Assess peer work page,PHASE #1 ALIGN,53:05.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,53:29.8,24,543,RWER1,SSRL,0,P
4733,Compare scores for peers' work,PHASE #1 ALIGN,53:29.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,53:33.3,3,543,RWER3,SSRL,1,P
4734,View assessment discussion on peers' work,PHASE #1 ALIGN,53:33.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:36.4,183,543,RWER4,SSRL,0,P
4735,Discuss assessment scores for PEERS work,PHASE #1 ALIGN,56:36.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:56.7,20,543,RWER5,SSRL,0,P
4736,Make peer assessment,PHASE #1 ALIGN,56:56.7,dba8c88a-86ef-4d79-b720-afa70f45c49a,57:09.3,12,543,RWER2,SSRL,0,P
4737,Visit Assess peer work page,PHASE #1 ALIGN,57:09.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,57:29.5,20,543,RWER1,SSRL,0,P
4738,Compare scores for peers' work,PHASE #1 ALIGN,57:29.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,57:37.2,7,543,RWER3,SSRL,1,P
4739,View assessment discussion on peers' work,PHASE #1 ALIGN,57:37.2,dba8c88a-86ef-4d79-b720-afa70f45c49a,58:13.8,36,543,RWER4,SSRL,0,P
4740,Visit Assess peer work page,PHASE #1 ALIGN,58:13.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,59:00.2,46,543,RWER1,SSRL,0,P
4741,Compare scores for peers' work,PHASE #1 ALIGN,59:00.2,dba8c88a-86ef-4d79-b720-afa70f45c49a,59:10.6,10,543,RWER3,SSRL,1,P
4742,View assessment discussion on peers' work,PHASE #1 ALIGN,59:10.6,dba8c88a-86ef-4d79-b720-afa70f45c49a,05:27.2,376,543,RWER4,SSRL,0,P
4743,Visit Assess peer work page,PHASE #1 ALIGN,05:27.2,dba8c88a-86ef-4d79-b720-afa70f45c49a,05:50.8,23,543,RWER1,SSRL,0,P
4744,Compare scores for peers' work,PHASE #1 ALIGN,05:50.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,05:56.6,5,543,RWER3,SSRL,1,P
4745,View assessment discussion on peers' work,PHASE #1 ALIGN,05:56.6,dba8c88a-86ef-4d79-b720-afa70f45c49a,07:55.5,118,543,RWER4,SSRL,0,P
4746,Discuss assessment scores for PEERS work,PHASE #1 ALIGN,07:55.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,08:05.6,10,543,RWER5,SSRL,0,P
4747,Visit Assess peer work page,PHASE #1 ALIGN,08:05.6,dba8c88a-86ef-4d79-b720-afa70f45c49a,08:36.8,31,543,RWER1,SSRL,0,P
4748,Make peer assessment,PHASE #1 ALIGN,08:36.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,08:46.0,9,543,RWER2,SSRL,0,P
4749,Visit Assess peer work page,PHASE #1 ALIGN,08:46.0,dba8c88a-86ef-4d79-b720-afa70f45c49a,09:07.5,21,543,RWER1,SSRL,0,P
4750,Visit Assess peer work page,PHASE #1 ALIGN,09:07.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,43:31.1,12863,543,RWER1,SSRL,0,P
4751,Visit Provide feedback page,PHASE #2 DISCUSS,43:36.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,46:43.6,187,544,RWER8,Co-RL,0,P
4752,Click to view quick notes on Provide feedback page,PHASE #2 DISCUSS,46:43.6,dba8c88a-86ef-4d79-b720-afa70f45c49a,54:37.3,473,544,RWER10,SSRL,1,P
4753,Visit Guide peer page,PHASE #3 ACT,55:08.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,55:12.2,3,544,RWER15,Co-RL,1,P
4754,Visit Provide feedback page,PHASE #2 DISCUSS,55:23.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,55:34.9,10,544,RWER8,Co-RL,0,P
4755,Click to view quick notes on Provide feedback page,PHASE #2 DISCUSS,55:34.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:14.2,39,544,RWER10,SSRL,1,P
4756,Update note status,PHASE #2 DISCUSS,56:14.2,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:16.5,2,544,RWER11,SSRL,0,P
4757,Update note status,PHASE #2 DISCUSS,56:16.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:29.9,13,544,RWER11,SSRL,0,P
4758,Update note status,PHASE #2 DISCUSS,56:29.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:30.9,1,544,RWER11,SSRL,0,P
4759,Update note status,PHASE #2 DISCUSS,56:30.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:49.7,18,544,RWER11,SSRL,0,P
4760,Update note status,PHASE #2 DISCUSS,56:49.7,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:50.9,1,544,RWER11,SSRL,0,P
4761,Update note status,PHASE #2 DISCUSS,56:50.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:52.4,1,544,RWER11,SSRL,0,P
4762,Update note status,PHASE #2 DISCUSS,56:52.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:54.5,2,544,RWER11,SSRL,0,P
4763,Update note status,PHASE #2 DISCUSS,56:54.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:55.4,0,544,RWER11,SSRL,0,P
4764,Update note status,PHASE #2 DISCUSS,56:55.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:57.1,1,544,RWER11,SSRL,0,P
4765,Update note status,PHASE #2 DISCUSS,56:57.1,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:58.2,1,544,RWER11,SSRL,0,P
4766,Update note status,PHASE #2 DISCUSS,56:58.2,dba8c88a-86ef-4d79-b720-afa70f45c49a,57:01.5,3,544,RWER11,SSRL,0,P
4767,Update note status,PHASE #2 DISCUSS,57:01.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,57:03.0,1,544,RWER11,SSRL,0,P
4768,Update note status,PHASE #2 DISCUSS,57:03.0,dba8c88a-86ef-4d79-b720-afa70f45c49a,57:03.9,0,544,RWER11,SSRL,0,P
4769,Update note status,PHASE #2 DISCUSS,57:03.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,04:39.5,455,544,RWER11,SSRL,0,P
4770,Post feedback,PHASE #2 DISCUSS,04:39.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,08:23.5,223,544,RWER9,Co-RL,0,P
4771,Post feedback,PHASE #2 DISCUSS,08:23.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,12:30.5,246,544,RWER9,Co-RL,0,P
4772,Post feedback,PHASE #2 DISCUSS,12:30.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,12:55.5,25,544,RWER9,Co-RL,0,P
4773,Visit Provide feedback page,PHASE #2 DISCUSS,12:55.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,16:18.7,203,544,RWER8,Co-RL,0,P
4774,Visit Provide feedback page,PHASE #2 DISCUSS,16:18.7,dba8c88a-86ef-4d79-b720-afa70f45c49a,16:35.2,16,544,RWER8,Co-RL,0,P
4775,Visit Assess own work page,PHASE #1 ALIGN,16:47.7,dba8c88a-86ef-4d79-b720-afa70f45c49a,17:11.4,23,544,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4776,Visit Check the feedback page,PHASE #2 DISCUSS,17:15.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,17:21.3,6,544,2.1 VISIT_FEEDBACK,SRL,0,S
4777,Visit Revise the work page,PHASE #3 ACT,17:24.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,56:16.3,146331,544,3.1 VISIT_REVISION,SRL,0,S
4778,Post reply to feedback,PHASE #2 DISCUSS,56:16.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,52:54.1,6997,545,2.2 POST_REPLY,Co-RL,0,S
4779,Visit Revise the work page,PHASE #3 ACT,53:38.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,59:06.8,328,546,3.1 VISIT_REVISION,SRL,0,S
4780,Visit Revise the work page,PHASE #3 ACT,59:06.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,30:44.2,1897,546,3.1 VISIT_REVISION,SRL,0,S
4781,Visit Assess own work page,PHASE #1 ALIGN,33:15.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,34:23.0,67,547,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4782,Visit Check the feedback page,PHASE #2 DISCUSS,34:30.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,42:00.3,449,547,2.1 VISIT_FEEDBACK,SRL,0,S
4783,Visit Check the feedback page,PHASE #2 DISCUSS,42:03.6,dba8c88a-86ef-4d79-b720-afa70f45c49a,42:27.9,24,547,2.1 VISIT_FEEDBACK,SRL,0,S
4784,Visit Check the feedback page,PHASE #2 DISCUSS,42:27.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,14:56.9,1949,547,2.1 VISIT_FEEDBACK,SRL,0,S
4785,Visit Check the feedback page,PHASE #2 DISCUSS,14:56.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,16:38.4,101,548,2.1 VISIT_FEEDBACK,SRL,0,S
4786,Visit Check the feedback page,PHASE #2 DISCUSS,16:38.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,17:00.8,22,548,2.1 VISIT_FEEDBACK,SRL,0,S
4787,Visit Assess own work page,PHASE #1 ALIGN,17:04.0,dba8c88a-86ef-4d79-b720-afa70f45c49a,17:55.1,51,548,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4788,Visit Assess own work page,PHASE #1 ALIGN,17:55.1,dba8c88a-86ef-4d79-b720-afa70f45c49a,46:07.5,1692,548,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4789,Visit Assess own work page,PHASE #1 ALIGN,46:23.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,47:20.9,57,549,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4790,Make self-assessment,PHASE #1 ALIGN,47:20.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,47:28.9,7,549,1.2 MAKE_SELF_ASSESS,SSRL,0,S
4791,Compare scores for own work,PHASE #1 ALIGN,47:28.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,39:46.9,143538,549,1.3 COMPARE_SCORES,SSRL,1,S
4792,Visit Assess own work page,PHASE #1 ALIGN,39:57.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,40:37.8,39,550,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4793,Compare scores for own work,PHASE #1 ALIGN,40:37.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,42:20.4,102,550,1.3 COMPARE_SCORES,SSRL,1,S
4794,Make self-assessment,PHASE #1 ALIGN,42:20.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,42:27.8,7,550,1.2 MAKE_SELF_ASSESS,SSRL,0,S
4795,Compare scores for own work,PHASE #1 ALIGN,42:27.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,44:03.1,95,550,1.3 COMPARE_SCORES,SSRL,1,S
4796,Make self-assessment,PHASE #1 ALIGN,44:03.1,dba8c88a-86ef-4d79-b720-afa70f45c49a,44:13.4,10,550,1.2 MAKE_SELF_ASSESS,SSRL,0,S
4797,Compare scores for own work,PHASE #1 ALIGN,44:13.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,45:14.4,61,550,1.3 COMPARE_SCORES,SSRL,1,S
4798,Make self-assessment,PHASE #1 ALIGN,45:14.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,45:22.2,7,550,1.2 MAKE_SELF_ASSESS,SSRL,0,S
4799,Compare scores for own work,PHASE #1 ALIGN,45:22.2,dba8c88a-86ef-4d79-b720-afa70f45c49a,45:47.8,25,550,1.3 COMPARE_SCORES,SSRL,1,S
4800,Make self-assessment,PHASE #1 ALIGN,45:47.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,45:54.0,6,550,1.2 MAKE_SELF_ASSESS,SSRL,0,S
4801,Compare scores for own work,PHASE #1 ALIGN,45:54.0,dba8c88a-86ef-4d79-b720-afa70f45c49a,49:38.8,224,550,1.3 COMPARE_SCORES,SSRL,1,S
4802,Visit Check the feedback page,PHASE #2 DISCUSS,49:43.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,51:17.1,93,550,2.1 VISIT_FEEDBACK,SRL,0,S
4803,Visit Check the feedback page,PHASE #2 DISCUSS,52:22.6,dba8c88a-86ef-4d79-b720-afa70f45c49a,52:27.7,5,550,2.1 VISIT_FEEDBACK,SRL,0,S
4804,Visit Revise the work page,PHASE #3 ACT,00:27.7,dba8c88a-86ef-4d79-b720-afa70f45c49a,14:48.4,860,550,3.1 VISIT_REVISION,SRL,0,S
4805,Visit Guide peer page,PHASE #3 ACT,14:58.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,17:42.5,164,550,RWER15,Co-RL,1,P
4806,Monitor peers learning action,PHASE #3 ACT,17:42.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,17:58.4,15,550,RWER18,Co-RL,1,P
4807,View peer action comments in phase 3,PHASE #3 ACT,17:58.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,18:05.7,7,550,RWER16,Co-RL,0,P
4808,Visit Check the feedback page,PHASE #2 DISCUSS,18:59.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,20:17.6,78,550,2.1 VISIT_FEEDBACK,SRL,0,S
4809,Visit Check the feedback page,PHASE #2 DISCUSS,41:55.0,dba8c88a-86ef-4d79-b720-afa70f45c49a,42:12.2,17,551,2.1 VISIT_FEEDBACK,SRL,0,S
4810,Visit Assess own work page,PHASE #1 ALIGN,42:15.1,dba8c88a-86ef-4d79-b720-afa70f45c49a,42:42.4,27,551,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4811,Compare scores for own work,PHASE #1 ALIGN,42:42.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,43:18.5,36,551,1.3 COMPARE_SCORES,SSRL,1,S
4812,Compare scores for own work,PHASE #1 ALIGN,43:18.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,43:47.6,29,551,1.3 COMPARE_SCORES,SSRL,1,S
4813,Compare scores for own work,PHASE #1 ALIGN,43:47.6,dba8c88a-86ef-4d79-b720-afa70f45c49a,44:01.1,13,551,1.3 COMPARE_SCORES,SSRL,1,S
4814,Compare scores for own work,PHASE #1 ALIGN,44:01.1,dba8c88a-86ef-4d79-b720-afa70f45c49a,45:20.1,79,551,1.3 COMPARE_SCORES,SSRL,1,S
4815,Make self-assessment,PHASE #1 ALIGN,45:20.1,dba8c88a-86ef-4d79-b720-afa70f45c49a,45:42.9,22,551,1.2 MAKE_SELF_ASSESS,SSRL,0,S
4816,Compare scores for own work,PHASE #1 ALIGN,45:42.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,57:19.5,22296,551,1.3 COMPARE_SCORES,SSRL,1,S
4817,Visit Assess own work page,PHASE #1 ALIGN,57:25.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,57:47.1,21,552,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4818,Compare scores for own work,PHASE #1 ALIGN,57:47.1,dba8c88a-86ef-4d79-b720-afa70f45c49a,58:06.3,19,552,1.3 COMPARE_SCORES,SSRL,1,S
4819,Compare scores for own work,PHASE #1 ALIGN,58:06.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,58:27.0,20,552,1.3 COMPARE_SCORES,SSRL,1,S
4820,Compare scores for own work,PHASE #1 ALIGN,58:27.0,dba8c88a-86ef-4d79-b720-afa70f45c49a,58:45.2,18,552,1.3 COMPARE_SCORES,SSRL,1,S
4821,Compare scores for own work,PHASE #1 ALIGN,58:45.2,dba8c88a-86ef-4d79-b720-afa70f45c49a,58:53.8,8,552,1.3 COMPARE_SCORES,SSRL,1,S
4822,Compare scores for own work,PHASE #1 ALIGN,58:53.8,dba8c88a-86ef-4d79-b720-afa70f45c49a,59:14.5,20,552,1.3 COMPARE_SCORES,SSRL,1,S
4823,Visit Check the feedback page,PHASE #2 DISCUSS,59:18.0,dba8c88a-86ef-4d79-b720-afa70f45c49a,08:07.8,529,552,2.1 VISIT_FEEDBACK,SRL,0,S
4824,Visit Assess own work page,PHASE #1 ALIGN,13:32.1,dba8c88a-86ef-4d79-b720-afa70f45c49a,13:46.8,14,552,1.1 VISIT_SELF_ASSESS,SSRL,0,S
4825,Visit Check the feedback page,PHASE #2 DISCUSS,13:58.7,dba8c88a-86ef-4d79-b720-afa70f45c49a,36:10.5,1331,552,2.1 VISIT_FEEDBACK,SRL,0,S
4826,Visit Check the feedback page,PHASE #2 DISCUSS,36:14.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,36:37.2,22,553,2.1 VISIT_FEEDBACK,SRL,0,S
4827,Visit Check the feedback page,PHASE #2 DISCUSS,38:55.7,dba8c88a-86ef-4d79-b720-afa70f45c49a,38:58.1,2,553,2.1 VISIT_FEEDBACK,SRL,0,S
4828,Visit Check the feedback page,PHASE #2 DISCUSS,02:38.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,03:09.7,31,554,2.1 VISIT_FEEDBACK,SRL,0,S
4829,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,03:54.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,04:15.6,21,554,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4830,View peer action comments in phase 2,PHASE #2 DISCUSS,04:15.6,dba8c88a-86ef-4d79-b720-afa70f45c49a,05:14.2,58,554,RWER13,Co-RL,0,P
4831,Create learning action,PHASE #2 DISCUSS,10:34.6,dba8c88a-86ef-4d79-b720-afa70f45c49a,10:47.6,13,554,2.3 CREATE_ACTION,SRL,0,S
4832,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,10:47.6,dba8c88a-86ef-4d79-b720-afa70f45c49a,11:04.1,16,554,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4833,Visit Check the feedback page,PHASE #2 DISCUSS,31:38.0,dba8c88a-86ef-4d79-b720-afa70f45c49a,31:42.5,4,555,2.1 VISIT_FEEDBACK,SRL,0,S
4834,Create learning action,PHASE #2 DISCUSS,42:29.0,dba8c88a-86ef-4d79-b720-afa70f45c49a,43:06.2,37,555,2.3 CREATE_ACTION,SRL,0,S
4835,Visit Check the feedback page,PHASE #2 DISCUSS,50:41.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,52:16.2,94,555,2.1 VISIT_FEEDBACK,SRL,0,S
4836,Create learning action,PHASE #2 DISCUSS,57:18.1,dba8c88a-86ef-4d79-b720-afa70f45c49a,57:28.1,9,555,2.3 CREATE_ACTION,SRL,0,S
4837,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,57:28.1,dba8c88a-86ef-4d79-b720-afa70f45c49a,57:59.5,31,555,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4838,View own action comments in phase 2,PHASE #2 DISCUSS,57:59.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,59:27.9,88,555,2.6 VIEW_DISCUSSION,Co-RL,0,S
4839,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,59:30.3,dba8c88a-86ef-4d79-b720-afa70f45c49a,59:50.2,19,555,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4840,Create learning action,PHASE #2 DISCUSS,06:20.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,06:38.2,17,555,2.3 CREATE_ACTION,SRL,0,S
4841,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,06:39.4,dba8c88a-86ef-4d79-b720-afa70f45c49a,07:04.9,25,555,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4842,Visit Check the feedback page,PHASE #2 DISCUSS,07:04.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,07:19.9,14,555,2.1 VISIT_FEEDBACK,SRL,0,S
4843,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,07:19.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,32:30.3,1510,555,2.4 VIEW_OWN_ACTIONS,SRL,0,S
4844,Visit Check the feedback page,PHASE #2 DISCUSS,32:51.7,dba8c88a-86ef-4d79-b720-afa70f45c49a,32:56.2,4,556,2.1 VISIT_FEEDBACK,SRL,0,S
4845,Visit Revise the work page,PHASE #3 ACT,32:59.0,dba8c88a-86ef-4d79-b720-afa70f45c49a,33:02.0,2,556,3.1 VISIT_REVISION,SRL,0,S
4846,Click to view planned actions on Revise the work page,PHASE #3 ACT,33:02.0,dba8c88a-86ef-4d79-b720-afa70f45c49a,38:59.5,357,556,3.2 VIEW_ACTIONS,SRL,1,S
4847,Click to view planned actions on Revise the work page,PHASE #3 ACT,38:59.5,dba8c88a-86ef-4d79-b720-afa70f45c49a,39:06.9,7,556,3.2 VIEW_ACTIONS,SRL,1,S
4848,Click to view planned actions on Revise the work page,PHASE #3 ACT,39:06.9,dba8c88a-86ef-4d79-b720-afa70f45c49a,39:12.9,5,556,3.2 VIEW_ACTIONS,SRL,1,S
4849,Visit Check the feedback page,PHASE #2 DISCUSS,39:15.7,dba8c88a-86ef-4d79-b720-afa70f45c49a,39:18.5,2,556,2.1 VISIT_FEEDBACK,SRL,0,S
